model,seed,generation,evaluations,best_objective_m,median_objective_m,mean_objective_m
TMSFF,46,29,3000,1.8142892353216045,1.8152156850406278,1.887127396329913
TMSFF,46,30,3100,1.8142892353216045,1.815097047380205,1.8179708958274776
TMSFF,46,31,3200,1.8142892353216045,1.8145117135672806,1.8793366863104302
TMSFF,46,32,3300,1.8142892353216045,1.8142892353216045,1.832679198425153
TMSFF,46,33,3400,1.8142035220027015,1.8142892353216045,1.8305908604733738
TMSFF,46,34,3500,1.8142035220027015,1.8142892353216045,1.8540699007630193
TMSFF,46,35,3600,1.8142035220027015,1.8142892353216045,1.8230622816936737
TMSFF,46,36,3700,1.8142035220027015,1.8142892353216045,1.8153501763093833
TMSFF,46,37,3800,1.8141318663311232,1.8142892353216045,1.8477903129863062
TMSFF,46,38,3900,1.8138806487323496,1.8142892353216045,1.8215254229815772
TMSFF,46,39,4000,1.8136735721901822,1.8142035220027015,1.8190866209249577
TMSFF,46,40,4100,1.8136735721901822,1.8142035220027015,1.8466433062386505
TMSFF,46,41,4200,1.8136735721901822,1.814024673966307,1.888157117829006
TMSFF,46,42,4300,1.8135231647654082,1.8139511498912433,1.8497404732428735
TMSFF,46,43,4400,1.8134215308123556,1.8138649167458756,1.8149078099362104
TMSFF,46,44,4500,1.8133284904173588,1.813742044646837,1.829626208523705
TMSFF,46,45,4600,1.8133284904173588,1.8136628411884073,1.8152711116745521
TMSFF,46,46,4700,1.813199516713832,1.8135231647654082,1.8383050500372358
TMSFF,46,47,4800,1.813199516713832,1.8135231647654082,1.832135528294263
TMSFF,46,48,4900,1.813199516713832,1.8134298687328043,1.8175034242140269
TMSFF,46,49,5000,1.8131581359479454,1.8134215308123556,1.8273803920948521
TMSFF,46,50,5100,1.8131581359479454,1.8133517714478462,1.8277929102051453
TMSFF,46,51,5200,1.8131581359479454,1.8133284904173588,1.8166168626961146
TMSFF,46,52,5300,1.8131581359479454,1.813199516713832,1.9045813309115038
TMSFF,46,53,5400,1.8131581359479454,1.8131581359479454,1.8631782629854243
TMSFF,46,54,5500,1.8131581359479454,1.8131581359479454,1.8302500350496487
TMSFF,46,55,5600,1.8131581359479454,1.8131581359479454,1.8170985554531618
TMSFF,46,56,5700,1.8131581359479454,1.8131581359479454,1.8865119157034826
TMSFF,46,57,5800,1.8131581359479454,1.8131581359479454,1.8220811219823743
TMSFF,46,58,5900,1.8131581359479454,1.8131581359479454,1.813590017109726
TMSFF,46,59,6000,1.8131581359479454,1.8131581359479454,1.8306322609974233
TMSFF,46,60,6100,1.8131581359479454,1.8131581359479454,1.8366990103192915
TMSFF,46,61,6200,1.8131581359479454,1.8131581359479454,1.8422263448931744
TMSFF,46,62,6300,1.8131581359479454,1.8131581359479454,1.8374830344828064
TMSFF,46,63,6400,1.8131581359479454,1.8131581359479454,1.8210268238298033
TMSFF,46,64,6500,1.8131581359479454,1.8131581359479454,1.828293689769687
TMSFF,46,65,6600,1.8131581359479454,1.8131581359479454,1.8163039378183916
TMSFF,46,66,6700,1.8131581359479454,1.8131581359479454,1.8418381942025064
TMSFF,46,67,6800,1.8131581359479454,1.8131581359479454,1.8304798960595583
TMSFF,46,68,6900,1.8131581359479454,1.8131581359479454,1.8338864373634407
TMSFF,46,69,7000,1.8131581359479454,1.8131581359479454,1.82673004552049
TMSFF,46,70,7100,1.8131581359479454,1.8131581359479454,1.8306230265235883
TMSFF,46,71,7200,1.8131581359479454,1.8131581359479454,1.8191750855561322
TMSFF,46,72,7300,1.8131581359479454,1.8131581359479454,1.8174572837094558
TMSFF,46,73,7400,1.8131581359479454,1.8131581359479454,1.8248610882952951
TMSFF,46,74,7500,1.8131581359479454,1.8131581359479454,1.8173805931956277
TMSFF,46,75,7600,1.8131581359479454,1.8131581359479454,1.825949550983886
TMSFF,46,76,7700,1.8131581359479454,1.8131581359479454,1.831416188792862
TMSFF,46,77,7800,1.8131581359479454,1.8131581359479454,1.8232929369497544
TMSFF,46,78,7900,1.8131581359479454,1.8131581359479454,1.8230423534049311
TMSFF,46,79,8000,1.8131581359479454,1.8131581359479454,1.8266897640137345
TMSFF,46,80,8100,1.8131581359479454,1.8131581359479454,1.8772804511068637
AV-IDM,42,0,100,3.864867697567092,13.754291011740108,13.2501834699028
AV-IDM,42,1,200,3.575584698751303,9.894219360019175,9.863559872569487
AV-IDM,42,2,300,2.2881003016722463,8.85856794249289,9.31671795368409
AV-IDM,42,3,400,2.2881003016722463,7.867636991960193,8.574091569712992
AV-IDM,42,4,500,2.2881003016722463,6.828146094667414,7.457910940882009
AV-IDM,42,5,600,2.2881003016722463,5.9472087049892455,6.828039571196643
AV-IDM,42,6,700,2.255725835527884,5.240485795448957,6.455098446902749
AV-IDM,42,7,800,2.255725835527884,4.084639582370992,5.5091534068134775
AV-IDM,42,8,900,2.1708683091266487,3.5739203153017804,5.458339427789318
AV-IDM,42,9,1000,2.031042463966756,2.928930431898383,4.520334207478629
AV-IDM,42,10,1100,2.031042463966756,2.6135962453538375,4.415603681498105
AV-IDM,42,11,1200,2.031042463966756,2.431924502037706,3.502910714148447
AV-IDM,42,12,1300,1.9587381548151273,2.2144151191645345,2.281296560262514
AV-IDM,42,13,1400,1.9587381548151273,2.165747205293254,2.2548428704927024
AV-IDM,42,14,1500,1.9402116095050337,2.1096802991039736,2.2329407684949225
AV-IDM,42,15,1600,1.9081950256373177,2.1005031677382355,2.1249131737064335
AV-IDM,42,16,1700,1.8827321559481303,2.036556704479029,2.0950138470320763
AV-IDM,42,17,1800,1.8789493082355582,1.9840089548002642,2.186912417528551
AV-IDM,42,18,1900,1.831161251067636,1.9720422520515708,2.112812167371471
AV-IDM,42,19,2000,1.8261179339723712,1.9486253575798655,2.1275886632219336
AV-IDM,42,20,2100,1.8261179339723712,1.9229057147621993,1.984597080922949
AV-IDM,42,21,2200,1.8252704891418634,1.9013310789175117,1.9788655490846017
AV-IDM,42,22,2300,1.820823656658382,1.8828399592449787,1.948332978506395
AV-IDM,42,23,2400,1.820823656658382,1.8708506328433985,1.9242938258207736
AV-IDM,42,24,2500,1.820823656658382,1.857007627701965,2.042016001388024
AV-IDM,42,25,2600,1.817015326107781,1.8419242700918546,2.001788454831234
AV-IDM,42,26,2700,1.817015326107781,1.8367557955395295,1.9126049687835398
AV-IDM,42,27,2800,1.817015326107781,1.8375084560771353,1.9852715410933686
AV-IDM,42,28,2900,1.817015326107781,1.8272447785446095,1.957801510503779
AV-IDM,42,29,3000,1.797797345277937,1.8376785094740105,2.025693743694835
AV-IDM,42,30,3100,1.797797345277937,1.83715514889087,2.033469274584202
AV-IDM,42,31,3200,1.797797345277937,1.8246382259432439,1.920961844759749
AV-IDM,42,32,3300,1.797797345277937,1.8247270973270704,1.9334537431838315
AV-IDM,42,33,3400,1.797797345277937,1.8200665095011408,1.8525900853179493
AV-IDM,42,34,3500,1.7893815938587012,1.814845468286552,1.8905842799637937
AV-IDM,42,35,3600,1.7893815938587012,1.8127593741088082,1.8560696801960372
AV-IDM,42,36,3700,1.7893815938587012,1.8050440433030874,1.8214695457803547
AV-IDM,42,37,3800,1.7893815938587012,1.797797345277937,1.8909258647573148
AV-IDM,42,38,3900,1.7893815938587012,1.797797345277937,1.8609927082756537
AV-IDM,42,39,4000,1.7879329453300725,1.797797345277937,1.8291308515507216
AV-IDM,42,40,4100,1.7879329453300725,1.797797345277937,1.9288462490423726
AV-IDM,42,41,4200,1.7879318204536545,1.7902816079003299,1.9202508702171932
AV-IDM,42,42,4300,1.7766952810260412,1.7897621043830194,1.9053021511772374
AV-IDM,42,43,4400,1.7766952810260412,1.7897621043830194,1.9417942313256527
AV-IDM,42,44,4500,1.7726552926568582,1.7886517523991494,1.8354635013301144
AV-IDM,42,45,4600,1.7726552926568582,1.7879329453300725,1.9014678559455986
AV-IDM,42,46,4700,1.7726552926568582,1.7879291211033321,1.8177311082405885
AV-IDM,42,47,4800,1.7726552926568582,1.7867404433209093,1.9034451588674886
AV-IDM,42,48,4900,1.7726552926568582,1.7766952810260412,1.8957633738809152
AV-IDM,42,49,5000,1.7726552926568582,1.7766337651182138,1.8668103246329073
AV-IDM,42,50,5100,1.7695869019595605,1.776316428429449,1.9458021043011093
AV-IDM,42,51,5200,1.7695869019595605,1.776316428429449,1.9092459368743813
AV-IDM,42,52,5300,1.7695869019595605,1.776316428429449,1.9875740311648837
AV-IDM,42,53,5400,1.7695787486401404,1.7763138192416423,1.8187749190783455
AV-IDM,42,54,5500,1.7695787486401404,1.7746325777487866,1.894281187436355
AV-IDM,42,55,5600,1.7695787486401404,1.7746325777487866,1.7905236808359553
AV-IDM,42,56,5700,1.7695787486401404,1.7746325777487866,1.865770820900151
AV-IDM,42,57,5800,1.7695787486401404,1.7695869019595605,1.823890398889163
AV-IDM,42,58,5900,1.7695787486401404,1.7695869019595605,1.9335925970444794
AV-IDM,42,59,6000,1.7695787486401404,1.7695787486401404,1.869500602752644
AV-IDM,42,60,6100,1.7695787486401404,1.7695787486401404,1.891543956261591
AV-IDM,42,61,6200,1.7695787486401404,1.7695787486401404,1.891938924091411
AV-IDM,42,62,6300,1.7694771219609342,1.7695787486401404,1.8020707660665087
AV-IDM,42,63,6400,1.7694771219609342,1.7695787486401404,1.89634759991641
AV-IDM,42,64,6500,1.7694771219609342,1.7695787486401404,1.9199303727234414
AV-IDM,42,65,6600,1.7694771219609342,1.7695787486401404,1.80581824910332
AV-IDM,42,66,6700,1.7694771219609342,1.7695787486401404,1.9960528019567862
AV-IDM,42,67,6800,1.7694771219609342,1.7694771219609342,1.89696361667286
AV-IDM,42,68,6900,1.7694643941332153,1.7694771219609342,1.7990333306754596
AV-IDM,42,69,7000,1.7694643941332153,1.7694771219609342,1.8720911378858136
AV-IDM,42,70,7100,1.7694643941332153,1.7694771219609342,1.8589385123046496
AV-IDM,42,71,7200,1.7694643941332153,1.7694771219609342,1.829287894647984
AV-IDM,42,72,7300,1.7694643941332153,1.7694771219609342,1.8692773592638674
AV-IDM,42,73,7400,1.7694643941332153,1.7694643941332153,1.886394939888083
AV-IDM,42,74,7500,1.7694643941332153,1.7694643941332153,1.8555574263258583
AV-IDM,42,75,7600,1.7694643941332153,1.7694643941332153,1.8236318634766742
AV-IDM,42,76,7700,1.7694643941332153,1.7694643941332153,1.860405934369523
AV-IDM,42,77,7800,1.7694643941332153,1.7694643941332153,1.8451667573838342
AV-IDM,42,78,7900,1.7694643941332153,1.7694643941332153,1.8787099531436338
AV-IDM,42,79,8000,1.7694643941332153,1.7694643941332153,1.8085798381442282
AV-IDM,42,80,8100,1.7694643941332153,1.7694643941332153,1.867347623256148
AV-IDM,43,0,100,3.8079251002970826,13.825463811652032,13.242723502161553
AV-IDM,43,1,200,3.0882276608921444,10.45387341500065,10.315023131608164
AV-IDM,43,2,300,2.459845914975105,8.011645862917273,8.307154041323484
AV-IDM,43,3,400,2.132838837610696,6.5644513540003935,6.824761970121062
AV-IDM,43,4,500,2.132838837610696,5.216708229003137,5.740080642418118
AV-IDM,43,5,600,2.132838837610696,4.210014669956931,4.991161995767635
AV-IDM,43,6,700,1.95208388096511,3.638397720181264,4.396001919597395
AV-IDM,43,7,800,1.95208388096511,2.9882857375417693,3.7203958175749166
AV-IDM,43,8,900,1.8955201442847944,2.744230578923497,3.3812465919541133
AV-IDM,43,9,1000,1.7720482541067872,2.566014581132785,3.668976869187
AV-IDM,43,10,1100,1.7720482541067872,2.4981090388941984,3.192815229246653
AV-IDM,43,11,1200,1.7720482541067872,2.2240648074901745,2.3798542555093523
AV-IDM,43,12,1300,1.7290059450649233,1.9387372548479014,2.026853760608552
AV-IDM,43,13,1400,1.7290059450649233,1.8243796682456144,1.9898241625736706
AV-IDM,43,14,1500,1.7290059450649233,1.7863088570542982,1.9232138133281702
AV-IDM,43,15,1600,1.689075170565324,1.775407276437833,1.954454368807847
AV-IDM,43,16,1700,1.6859077475437856,1.769990405877881,2.0029638643220555
AV-IDM,43,17,1800,1.6859077475437856,1.7605703445056933,1.8535392492158442
AV-IDM,43,18,1900,1.6737304932556576,1.7740507827768996,2.0168415202804533
AV-IDM,43,19,2000,1.6737304932556576,1.754143370376533,1.9178330346163674
AV-IDM,43,20,2100,1.6737304932556576,1.716960070066096,1.8574474200619386
AV-IDM,43,21,2200,1.6732232963133584,1.7122121506927734,1.8986709114204996
AV-IDM,43,22,2300,1.6565813977525456,1.7032947477334095,1.7520074871699762
AV-IDM,43,23,2400,1.6565813977525456,1.7082578125651402,1.8208994371671894
AV-IDM,43,24,2500,1.6565813977525456,1.7063754513276903,1.728337016771325
AV-IDM,43,25,2600,1.6565813977525456,1.7031224382020893,1.8731500156313203
AV-IDM,43,26,2700,1.6565813977525456,1.701735360451546,1.9607855620044616
AV-IDM,43,27,2800,1.6565813977525456,1.700057859897818,1.9235742687294777
AV-IDM,43,28,2900,1.6565813977525456,1.706683324209712,2.025754626411783
AV-IDM,43,29,3000,1.6565813977525456,1.7030062248647748,1.9888933307043133
AV-IDM,43,30,3100,1.6565813977525456,1.6992462628982077,1.8056977302701442
AV-IDM,43,31,3200,1.6565813977525456,1.693842710472576,1.8240636810944553
AV-IDM,43,32,3300,1.6565813977525456,1.691626342800787,1.7992260151985535
AV-IDM,43,33,3400,1.6565813977525456,1.6842047539391207,1.86963851654369
AV-IDM,43,34,3500,1.6565747317399797,1.6855789018954666,1.863769324898846
AV-IDM,43,35,3600,1.6565747317399797,1.6565813977525456,1.7802899128449148
AV-IDM,43,36,3700,1.6565747317399797,1.6565813977525456,1.8314695298677395
AV-IDM,43,37,3800,1.6565747317399797,1.6565813977525456,1.7877364327667322
AV-IDM,43,38,3900,1.6565747317399797,1.6565813977525456,1.8056074576629937
AV-IDM,43,39,4000,1.6565747317399797,1.6565747317399797,1.8527546099740402
AV-IDM,43,40,4100,1.6565747317399797,1.6565747317399797,1.7406670188756643
AV-IDM,43,41,4200,1.6565747317399797,1.6565747317399797,1.8753968399308816
AV-IDM,43,42,4300,1.6565747317399797,1.6565747317399797,1.7937905314753164
AV-IDM,43,43,4400,1.6565747317399797,1.6565747317399797,1.7053161292045014
AV-IDM,43,44,4500,1.6565747317399797,1.6565747317399797,1.770739125027576
AV-IDM,43,45,4600,1.6565284596035619,1.6565747317399797,1.8032983371894777
AV-IDM,43,46,4700,1.6565284596035619,1.6565747317399797,1.8087889107361697
AV-IDM,43,47,4800,1.6565284596035619,1.6565747317399797,1.9197094551485838
AV-IDM,43,48,4900,1.6565284596035619,1.6565747317399797,1.7776295519661403
AV-IDM,43,49,5000,1.6565284596035619,1.6565747317399797,1.8335721577686577
AV-IDM,43,50,5100,1.6565284596035619,1.6565284596035619,1.6977221024571534
AV-IDM,43,51,5200,1.656527185179575,1.6565284596035619,1.7303922761095434
AV-IDM,43,52,5300,1.656527185179575,1.6565284596035619,1.7734625663386137
AV-IDM,43,53,5400,1.656527185179575,1.6565284596035619,1.8532080121345615
AV-IDM,43,54,5500,1.656527185179575,1.6565284596035619,1.7787305051255067
AV-IDM,43,55,5600,1.656527185179575,1.6565280205957926,1.7892883544696243
AV-IDM,43,56,5700,1.656527185179575,1.656527185179575,1.7885107813862116
AV-IDM,43,57,5800,1.656527185179575,1.656527185179575,1.8119070811472775
AV-IDM,43,58,5900,1.656527185179575,1.656527185179575,1.7431248602425466
AV-IDM,43,59,6000,1.656527185179575,1.656527185179575,1.8121154044539156
AV-IDM,43,60,6100,1.656527185179575,1.656527185179575,1.7051160387634547
AV-IDM,43,61,6200,1.656527185179575,1.656527185179575,1.9028255135842311
AV-IDM,43,62,6300,1.656527185179575,1.656527185179575,1.7114298761351028
AV-IDM,43,63,6400,1.656527185179575,1.656527185179575,1.8661384709118507
AV-IDM,43,64,6500,1.656527185179575,1.656527185179575,1.7342160218071374
AV-IDM,43,65,6600,1.656527185179575,1.656527185179575,1.9900151519082114
AV-IDM,43,66,6700,1.656527185179575,1.656527185179575,1.7759359124993224
AV-IDM,43,67,6800,1.656501593019354,1.656527185179575,1.7161316941781601
AV-IDM,43,68,6900,1.656501593019354,1.656527185179575,1.8149263039745023
AV-IDM,43,69,7000,1.656501593019354,1.656527185179575,1.7519421563957736
AV-IDM,43,70,7100,1.656501593019354,1.656527185179575,1.8369521587048223
AV-IDM,43,71,7200,1.656501593019354,1.656527185179575,1.7574366403222357
AV-IDM,43,72,7300,1.656501593019354,1.656501593019354,1.882743311218786
AV-IDM,43,73,7400,1.656501593019354,1.656501593019354,1.8099912249437022
AV-IDM,43,74,7500,1.656501593019354,1.656501593019354,1.8020551770836513
AV-IDM,43,75,7600,1.656501593019354,1.656501593019354,1.734941462553466
AV-IDM,43,76,7700,1.656501593019354,1.656501593019354,1.7599832280535772
AV-IDM,43,77,7800,1.656501593019354,1.656501593019354,1.7541744330585995
AV-IDM,43,78,7900,1.656501593019354,1.656501593019354,1.851967936289473
AV-IDM,43,79,8000,1.656501593019354,1.656501593019354,1.9086160162542427
AV-IDM,43,80,8100,1.656501593019354,1.656501593019354,1.7149942353810548
AV-IDM,44,0,100,3.0973142974021663,14.594534727778118,13.393294486194318
AV-IDM,44,1,200,3.0973142974021663,11.0809508431585,11.05225377705455
AV-IDM,44,2,300,3.0973142974021663,8.639998024867879,9.150560251097259
AV-IDM,44,3,400,2.534147199355518,8.601952870959458,8.399321009451477
AV-IDM,44,4,500,2.379299537187712,7.496991815472672,7.583044135801154
AV-IDM,44,5,600,2.375904488527925,4.847061863361602,6.211576168708773
AV-IDM,44,6,700,2.128084989372067,3.6502725331851456,5.520272059879996
AV-IDM,44,7,800,2.128084989372067,3.18831879397396,4.0552827151544975
AV-IDM,44,8,900,2.128084989372067,2.9241171230322247,4.142832843129043
AV-IDM,44,9,1000,2.004949781604906,2.5809349253944185,2.824381832341058
AV-IDM,44,10,1100,2.004949781604906,2.399786445739913,2.5988295669084045
AV-IDM,44,11,1200,1.9682646985537742,2.2495943805204894,2.6579163914432966
AV-IDM,44,12,1300,1.92591870745803,2.1425374003074973,2.5342693601335653
AV-IDM,44,13,1400,1.8971112289330967,2.0692364937845493,2.237181486578359
AV-IDM,44,14,1500,1.8971112289330967,2.057500256406751,2.203309586893518
AV-IDM,44,15,1600,1.889606395976941,2.0219929980200915,2.27027902559874
AV-IDM,44,16,1700,1.8605845131446637,1.9863204789487225,2.318316844263713
AV-IDM,44,17,1800,1.8605845131446637,1.9370969496628507,2.102069736593157
AV-IDM,44,18,1900,1.860579453512994,1.9078309840978775,2.1529109663563757
AV-IDM,44,19,2000,1.8461431266697539,1.8991222311328684,2.1934863169136247
AV-IDM,44,20,2100,1.8461431266697539,1.9096599064834874,2.3209831345944623
AV-IDM,44,21,2200,1.841782579689784,1.9004870485797287,2.135875713379606
AV-IDM,44,22,2300,1.841782579689784,1.8985964601046608,2.495398617812397
AV-IDM,44,23,2400,1.841782579689784,1.8985529424038445,2.3507806526316264
AV-IDM,44,24,2500,1.841782579689784,1.8869336612620997,2.3903904376237417
AV-IDM,44,25,2600,1.8412487730836344,1.8845070124922672,2.1352003094288343
AV-IDM,44,26,2700,1.8412487730836344,1.885435117972784,2.123674033668182
AV-IDM,44,27,2800,1.8412487730836344,1.880733413666873,2.027968780140165
AV-IDM,44,28,2900,1.8397845346206445,1.888690365092069,2.1218631188196904
AV-IDM,44,29,3000,1.8397845346206445,1.8833071022139478,2.3588056704820066
AV-IDM,44,30,3100,1.8397845346206445,1.8821790382680135,2.0827654099320365
AV-IDM,44,31,3200,1.8362052637743056,1.8804499492804574,2.18925011165221
AV-IDM,44,32,3300,1.8362052637743056,1.8683129041606157,1.9337628551777397
AV-IDM,44,33,3400,1.8362052637743056,1.8676427228737607,2.236681694489268
AV-IDM,44,34,3500,1.8362052637743056,1.8566433727930138,2.1382567074353234
AV-IDM,44,35,3600,1.8362052637743056,1.863422859179197,2.2322651421304447
AV-IDM,44,36,3700,1.8362052637743056,1.8412487730836344,2.5645365904582356
AV-IDM,44,37,3800,1.8274308708079106,1.8362065632385183,2.1159690522140413
AV-IDM,44,38,3900,1.8274308708079106,1.8362052637743056,2.3181841353456787
AV-IDM,44,39,4000,1.82743051345329,1.8362052637743056,2.204662995120973
AV-IDM,44,40,4100,1.82743051345329,1.8362052637743056,1.9074825514237275
AV-IDM,44,41,4200,1.82743051345329,1.8362050454746581,2.422693572436786
AV-IDM,44,42,4300,1.82743051345329,1.8274308708079106,2.0227385449999122
AV-IDM,44,43,4400,1.82743051345329,1.8274308708079106,2.288534782145274
AV-IDM,44,44,4500,1.82743051345329,1.8274307844021815,2.0724062613013454
AV-IDM,44,45,4600,1.8273249803731124,1.82743051345329,2.1603079878552705
AV-IDM,44,46,4700,1.8273249803731124,1.82743051345329,2.0401273334689285
AV-IDM,44,47,4800,1.8273249803731124,1.82743051345329,2.208426669689557
AV-IDM,44,48,4900,1.8273249803731124,1.82743051345329,1.9840250955638299
AV-IDM,44,49,5000,1.8273249803731124,1.8273249803731124,2.1623028112626317
AV-IDM,44,50,5100,1.8273249803731124,1.8273249803731124,2.1162886763588555
AV-IDM,44,51,5200,1.8273249803731124,1.8273249803731124,2.1411759736910096
AV-IDM,44,52,5300,1.8273249803731124,1.8273249803731124,1.9591763058996507
AV-IDM,44,53,5400,1.8273249803731124,1.8273249803731124,2.244750754441598
AV-IDM,44,54,5500,1.8273249803731124,1.8273249803731124,1.9814266172155248
AV-IDM,44,55,5600,1.827319831248569,1.8273249803731124,2.0943504665676347
AV-IDM,44,56,5700,1.827319831248569,1.8273249803731124,2.1185490637895303
AV-IDM,44,57,5800,1.827319831248569,1.8273249803731124,2.165483884290935
AV-IDM,44,58,5900,1.827319831248569,1.8273249803731124,2.2539385023682903
AV-IDM,44,59,6000,1.827319831248569,1.8273249803731124,2.1722121395501373
AV-IDM,44,60,6100,1.827319831248569,1.827319831248569,1.991110544481146
AV-IDM,44,61,6200,1.827319831248569,1.827319831248569,1.9101878556988394
AV-IDM,44,62,6300,1.827319831248569,1.827319831248569,2.2303158173458897
AV-IDM,44,63,6400,1.827319831248569,1.827319831248569,2.2963965323574356
AV-IDM,44,64,6500,1.827319831248569,1.827319831248569,2.3305492497612392
AV-IDM,44,65,6600,1.8273192559594946,1.827319831248569,2.063467570332042
AV-IDM,44,66,6700,1.8273192559594946,1.827319831248569,2.1664589209446827
AV-IDM,44,67,6800,1.8273192559594946,1.827319831248569,2.292509196137479
AV-IDM,44,68,6900,1.8273192559594946,1.827319831248569,2.1817199408538666
AV-IDM,44,69,7000,1.8273192559594946,1.827319831248569,2.0063517880019903
AV-IDM,44,70,7100,1.8273177134111849,1.8273192559594946,2.0157039841023554
AV-IDM,44,71,7200,1.8273176432783407,1.8273192559594946,1.9533803669417573
AV-IDM,44,72,7300,1.8273176432783407,1.8273192559594946,2.053918340011602
AV-IDM,44,73,7400,1.8273176432783407,1.8273192559594946,2.2159350239085374
AV-IDM,44,74,7500,1.8273176432783407,1.8273192559594946,2.2002470638258407
AV-IDM,44,75,7600,1.8273176432783407,1.8273177134111849,2.0021070243901775
AV-IDM,44,76,7700,1.8273176432783407,1.8273177134111849,2.0602225274883437
AV-IDM,44,77,7800,1.8273176229661492,1.8273176783447629,2.0017883584739273
AV-IDM,44,78,7900,1.8273176229661492,1.8273176432783407,2.0521273602369194
AV-IDM,44,79,8000,1.8273176229661492,1.8273176432783407,2.3047911961226664
AV-IDM,44,80,8100,1.8273176229661492,1.8273176432783407,2.1984030667593935
AV-IDM,45,0,100,3.044860852631435,13.860549522801007,12.912196888383432
AV-IDM,45,1,200,3.044860852631435,9.652161189966158,9.968039444582374
AV-IDM,45,2,300,2.4045716688173004,6.55654524226995,7.133475872259481
AV-IDM,45,3,400,2.3916190380849534,5.249223536399325,5.518465061255913
AV-IDM,45,4,500,2.3916190380849534,4.6025962941637975,5.2285891710172505
AV-IDM,45,5,600,2.3916190380849534,4.15613766484176,5.073999743754932
AV-IDM,45,6,700,2.212903432903473,3.94627471469117,4.898935923691215
AV-IDM,45,7,800,2.074279949400577,3.7106076823611795,4.739688005160305
AV-IDM,45,8,900,2.074279949400577,3.499476074434326,4.6423502469845195
AV-IDM,45,9,1000,2.0290153081081725,3.449240614978973,4.2130177204724575
AV-IDM,45,10,1100,2.0290153081081725,3.5405127044852245,4.186937726740545
AV-IDM,45,11,1200,1.9766051227038346,2.8558348263191595,3.5229056116128534
AV-IDM,45,12,1300,1.9311673746497022,2.4936482027474436,3.1749974016830076
AV-IDM,45,13,1400,1.9097200465594488,2.4248830152107876,3.225139205440145
AV-IDM,45,14,1500,1.878743229644232,2.0791708551627632,2.534953484879269
AV-IDM,45,15,1600,1.878743229644232,2.0088925887868427,2.0614742061512787
AV-IDM,45,16,1700,1.8330045259354777,1.9728669970836428,2.0233970575158433
AV-IDM,45,17,1800,1.8256734891368767,1.9560140242669757,2.0236302721183366
AV-IDM,45,18,1900,1.8179628282056115,1.9557771582212538,2.0287384394114936
AV-IDM,45,19,2000,1.8073657984852602,1.9143412568732698,2.0415014797198374
AV-IDM,45,20,2100,1.7932799121273677,1.8495638288355476,2.035093702420675
AV-IDM,45,21,2200,1.7904125567986442,1.8299591000942166,1.8809713950531504
AV-IDM,45,22,2300,1.7888047850122095,1.8225108430971222,1.8911055727540755
AV-IDM,45,23,2400,1.7888047850122095,1.8226142468272457,1.8967010257660075
AV-IDM,45,24,2500,1.7869731999742136,1.8208673194528613,1.906788550382975
AV-IDM,45,25,2600,1.7869731999742136,1.8151856225016774,1.8676320143668865
AV-IDM,45,26,2700,1.7782270008381496,1.8107992210542991,1.8710498446548514
AV-IDM,45,27,2800,1.7782270008381496,1.8083072917718792,1.8517256955946586
AV-IDM,45,28,2900,1.7755131551232086,1.8069654938224207,2.0448025141032193
AV-IDM,45,29,3000,1.7748264020181743,1.8047709368395886,2.0085386861478955
AV-IDM,45,30,3100,1.7748264020181743,1.8044705500466858,1.9144064962879441
AV-IDM,45,31,3200,1.7742371049018775,1.805684093195687,1.979979507585569
AV-IDM,45,32,3300,1.7730272592603114,1.8019494474039837,1.8944556713478458
AV-IDM,45,33,3400,1.7727219811555752,1.7926255204845463,1.8642921782473865
AV-IDM,45,34,3500,1.7602260828845488,1.7846980964927046,1.7997788192417195
AV-IDM,45,35,3600,1.7602260828845488,1.7755131551232086,1.818015412513207
AV-IDM,45,36,3700,1.7601600881781772,1.7847562553708636,1.8718355714653305
AV-IDM,45,37,3800,1.7551872751754862,1.7730272592603114,1.8409845670312563
AV-IDM,45,38,3900,1.7551872751754862,1.7728692559245376,1.791727283825134
AV-IDM,45,39,4000,1.7525973432306778,1.7647780025207949,1.9485325990428533
AV-IDM,45,40,4100,1.7525973432306778,1.7602260828845488,1.848085910531257
AV-IDM,45,41,4200,1.7113535093131649,1.7602260828845488,1.8018198735611566
AV-IDM,45,42,4300,1.7113535093131649,1.7602260828845488,1.9236235206988055
AV-IDM,45,43,4400,1.7113535093131649,1.7699068090939025,1.9767430716026309
AV-IDM,45,44,4500,1.7113486921685865,1.7602260828845488,1.905667842790872
AV-IDM,45,45,4600,1.7089106483405136,1.7557989360454211,1.9877986641307899
AV-IDM,45,46,4700,1.7089106483405136,1.7321397878230502,1.8377226595890328
AV-IDM,45,47,4800,1.7089106483405136,1.7114113055198357,1.7661500090450246
AV-IDM,45,48,4900,1.6890790549208035,1.7113511007408757,1.7833227741772613
AV-IDM,45,49,5000,1.6890790549208035,1.7113486921685865,1.8258236587006444
AV-IDM,45,50,5100,1.6890790549208035,1.7113486921685865,1.717060791751097
AV-IDM,45,51,5200,1.6890790549208035,1.7113486921685865,1.7820799766617013
AV-IDM,45,52,5300,1.6890790549208035,1.7113486921685865,1.8346203669391101
AV-IDM,45,53,5400,1.6890790549208035,1.711098355726566,1.8219380755735228
AV-IDM,45,54,5500,1.6890648257806664,1.6890790549208035,1.7944296337837182
