time_s,model,s_m,v_mps,a_mps2,gap_m
17.2,C-FVD,180.3185657176208,9.052647290694368,0.06638257737122208,24.650085933643936
17.3,C-FVD,181.2241623595771,9.059285548431491,0.032591412177764637,24.656849687770432
17.400000000000002,C-FVD,182.13025387148113,9.062544689649268,-0.12885898513386507,24.656562459523855
17.5,C-FVD,183.03586404552038,9.049658791135881,0.01880129843165365,24.664329594912346
17.6,C-FVD,183.94092393112612,9.051538920979047,-0.09316310361093877,24.66823577592106
17.7,C-FVD,184.84561200770597,9.042222610617953,-0.06455064855315662,24.673969602407197
17.8,C-FVD,185.749511515525,9.035767545762639,0.04673433394377338,24.68659780716439
17.900000000000002,C-FVD,186.65332194177097,9.040440979157015,-0.1397515593351219,24.69095554032907
18.0,C-FVD,187.55666728189001,9.026465823223504,0.08440513239657435,24.706682788598016
18.1,C-FVD,188.45973588987434,9.03490633646316,-0.12873292204423187,24.713210838207118
18.2,C-FVD,189.36258285891046,9.022033044258738,-0.19810255727946421,24.715241428814466
18.3,C-FVD,190.26379565054995,9.00222278853079,0.037865997954483255,24.729458212103026
18.400000000000002,C-FVD,191.1642072593928,9.00600938832624,0.09367628991062874,24.74848923593416
18.5,C-FVD,192.065276579675,9.015377017317302,-0.17678290364242,24.754161444257107
18.6,C-FVD,192.96593036688853,8.997698726953061,-0.08334605011897048,24.763276186942363
18.7,C-FVD,193.86528350933324,8.989364121941165,-0.11432041667526255,24.77129823447754
18.8,C-FVD,194.76364831944397,8.97793208027364,-0.01638040873677052,24.78432405904462
18.900000000000002,C-FVD,195.66135962542765,8.976294039399962,0.002662762568329008,24.799063017335612
19.0,C-FVD,196.55900234318048,8.976560315656794,-0.0645480278831097,24.81052261478294
19.1,C-FVD,197.45633563460675,8.970105512868484,-0.22589063469699464,24.81298185694081
19.200000000000003,C-FVD,198.3522167327201,8.947516449398785,-0.06887699488254964,24.822385498525165
19.3,C-FVD,199.24662399268556,8.94062874991053,-0.09771304868475406,24.83091690653714
19.400000000000002,C-FVD,200.1401983024332,8.930857445042054,0.0031866144285104536,24.844427527732364
19.5,C-FVD,201.03329998000956,8.931176106484905,-0.08900312669059104,24.85355353713581
19.6,C-FVD,201.9259725750246,8.922275793815846,-0.10666765307276938,24.86094686509071
19.700000000000003,C-FVD,202.81766681614081,8.911609028508568,-0.1865599744919588,24.86356982607998
19.8,C-FVD,203.7078949191192,8.892953031059372,-0.12213767908769399,24.868528747426808
19.900000000000002,C-FVD,204.59657953382973,8.880739263150604,-0.029135920864796272,24.878273827377228
20.0,C-FVD,205.48450778054047,8.877825671064125,-0.14123604620912977,24.882272297417444
20.1,C-FVD,206.37158416741582,8.863702066443212,-0.10187414126206601,24.887169708816884
20.200000000000003,C-FVD,207.25744500335384,8.853514652317005,-0.08719331108136004,24.89251636708559
20.3,C-FVD,208.14236050203013,8.844795321208869,-0.10620854968658512,24.896407513386862
20.400000000000002,C-FVD,209.02630899140257,8.83417446624021,-0.05932789003074779,24.902100129629332
20.5,C-FVD,209.90942979857644,8.828241677237136,-0.2251132939384664,24.89868918101945
20.6,C-FVD,210.79112839983048,8.805730347843289,-0.11181394732399474,24.899443763943736
20.700000000000003,C-FVD,211.6711423648782,8.794548953110889,-0.14615305495017522,24.898256884191653
20.8,C-FVD,212.54986649491454,8.779933647615872,0.027159821721271807,24.905352016543304
20.900000000000002,C-FVD,213.42799565878474,8.782649629787999,-0.1616943834109024,24.902968672179583
21.0,C-FVD,214.30545214984647,8.766480191446908,-0.04084017166609817,24.90516450203816
21.1,C-FVD,215.18189596813284,8.762396174280298,-0.14935837712802735,24.901626306733647
