model,seed,generation,best_rmse_m,median_rmse_m,mean_rmse_m
GAPB,45,59,0.2581898814459756,0.2582860348960369,0.2971456047854276
GAPB,45,60,0.2581898814459756,0.25828499616684264,0.2649362976947574
GAPB,45,61,0.2581120879094603,0.2581924951412383,0.277389136398796
GAPB,45,62,0.25811197061754376,0.2581919439360859,0.27501354493816976
GAPB,45,63,0.2581118310259684,0.2581904783901532,0.26319395445875804
GAPB,45,64,0.2581113172710894,0.25818952093742153,0.2838549721459579
GAPB,45,65,0.25736090931696665,0.25813388910067403,0.26590947630611445
GAPB,45,66,0.25736000438554274,0.25811190607608936,0.27706492726125326
GAPB,45,67,0.25736000438554274,0.2581113172710894,0.28327442110359197
GAPB,45,68,0.25723879965847823,0.2581111357432391,0.2857104292547456
GAPB,45,69,0.25723663926303314,0.2581096361595107,0.28167380738070363
GAPB,45,70,0.25723663926303314,0.25809561014060717,0.2705801577764592
GAPB,45,71,0.25722138951321416,0.25780741680917796,0.2721148583353777
GAPB,45,72,0.2572200346054492,0.25735989590602026,0.26699509373276853
GAPB,45,73,0.2571528762318755,0.25723799492327665,0.29441842976110677
GAPB,45,74,0.25715266446335044,0.25723663926303314,0.2825174949797419
GAPB,45,75,0.25715266446335044,0.25723548384550854,0.30213000758061626
GAPB,45,76,0.25715227252840794,0.25715771001870036,0.27321864679574115
GAPB,45,77,0.25715227252840794,0.25715357519629967,0.29068560231098417
GAPB,45,78,0.2571522123392759,0.25715266446335044,0.26943464861982613
GAPB,45,79,0.25714624514557427,0.25715266446335044,0.271030048347987
GAPB,45,80,0.25714624514557427,0.25715266446335044,0.301252277155973
GAPB,46,0,0.5791480597588519,8.119626146072198,7.687893027342509
GAPB,46,1,0.5791480597588519,5.163218268228982,5.12110534388901
GAPB,46,2,0.5791480597588519,2.264931072477018,2.7481901480662776
GAPB,46,3,0.3147678492698194,1.5007148104752046,1.776990903150967
GAPB,46,4,0.28806701666001944,1.2895022593556715,1.5891483382233857
GAPB,46,5,0.2766886638501506,0.9243017086726599,1.234664923463116
GAPB,46,6,0.2766886638501506,0.7170121509829974,1.0156451116116694
GAPB,46,7,0.260244475914372,0.47306261565986957,0.675265768144121
GAPB,46,8,0.25737213136290027,0.3918680090471857,0.5206863869699604
GAPB,46,9,0.25218319147008567,0.33166906390834294,0.4199236199546255
GAPB,46,10,0.25218319147008567,0.2951792438767075,0.376981915548401
GAPB,46,11,0.25218319147008567,0.2878241381522447,0.3697665438546607
GAPB,46,12,0.25218319147008567,0.2729768472269739,0.35262259426413756
GAPB,46,13,0.25218319147008567,0.2622010103113571,0.2925480214680753
GAPB,46,14,0.2443884548897968,0.260985403918073,0.27728153875360745
GAPB,46,15,0.2443884548897968,0.26105181836061975,0.31110529165661593
GAPB,46,16,0.2443884548897968,0.26005212870325334,0.28081687806908906
GAPB,46,17,0.2443884548897968,0.2570610723778578,0.27588841055308977
GAPB,46,18,0.2426241595080015,0.2541917889235913,0.2899666703951724
GAPB,46,19,0.2426241595080015,0.25218319147008567,0.28802152519709745
GAPB,46,20,0.242038544480266,0.25215277160479177,0.28525899344554917
GAPB,46,21,0.23936804145308382,0.2514172461199396,0.29792827864933397
GAPB,46,22,0.23857924653501217,0.24442121424759441,0.2664468259578525
GAPB,46,23,0.23158357815357183,0.24269442255105875,0.26561636125799387
GAPB,46,24,0.23158357815357183,0.2425655059382864,0.27934928922663294
GAPB,46,25,0.2314670530693871,0.24051174854857216,0.26849167511244576
GAPB,46,26,0.23133398598234106,0.2388016252482073,0.261276842594776
GAPB,46,27,0.23133398598234106,0.2381711271722251,0.2581743582483096
GAPB,46,28,0.23133398598234106,0.23317386441656576,0.26727751390436283
GAPB,46,29,0.23077769985473384,0.2318363008946001,0.2505791013591418
GAPB,46,30,0.23077769985473384,0.2314670530693871,0.2788101397681784
GAPB,46,31,0.2307245711048891,0.23139732858648193,0.26919775414231506
GAPB,46,32,0.23012054391958017,0.23133398598234106,0.23995539360548931
GAPB,46,33,0.23009401814610553,0.23092822033202942,0.23233209693165377
GAPB,46,34,0.2294514859393459,0.2307245711048891,0.2406514695488255
GAPB,46,35,0.2292877764618535,0.23014357970092172,0.23883612382284608
GAPB,46,36,0.22928435399117184,0.2300966065734852,0.2730314471540075
GAPB,46,37,0.22928353934839993,0.23009319699789432,0.25114521649699656
GAPB,46,38,0.22927796670122969,0.2300258869901357,0.2509599019174156
GAPB,46,39,0.22912527587081472,0.22976730082269067,0.26002819809191824
GAPB,46,40,0.22901066903199715,0.2292856274491582,0.2761703216029659
GAPB,46,41,0.2290106103857812,0.22928348918620856,0.23626584440662582
GAPB,46,42,0.2288710769554897,0.22928016911551405,0.2567222164734983
GAPB,46,43,0.22858911110241428,0.22912452260210717,0.27512563282725144
GAPB,46,44,0.2285797474954379,0.2291031329397538,0.27595164664727445
GAPB,46,45,0.2285796949788421,0.22900128619083093,0.24998693661780558
GAPB,46,46,0.2284466334168867,0.22871873710435014,0.2598822675040296
GAPB,46,47,0.22572702406511355,0.2285909765237434,0.23414543872986196
GAPB,46,48,0.22572702406511355,0.22858060035779812,0.26367157733597035
GAPB,46,49,0.2245524926654651,0.22857952080548175,0.24247421069464722
GAPB,46,50,0.22269139110703517,0.22847017652400395,0.27148119119419656
GAPB,46,51,0.2165502059883255,0.2284466334168867,0.2587515706107166
GAPB,46,52,0.21280503985886956,0.22822669686983982,0.26998121406544523
GAPB,46,53,0.21230615331742939,0.22816525608073313,0.25496057041164755
GAPB,46,54,0.21230615331742939,0.22582537481995352,0.2520687696707936
GAPB,46,55,0.2122919717634138,0.2164627550304735,0.2271249604139966
GAPB,46,56,0.2122919717634138,0.21330118491222305,0.2313987501185069
GAPB,46,57,0.21096972521990487,0.21234410787357777,0.21952979178053578
GAPB,46,58,0.21062851585467868,0.21230615331742939,0.23088742427142273
GAPB,46,59,0.21062851585467868,0.2122922386432507,0.2504798364593953
GAPB,46,60,0.2106108901100467,0.21229105542061394,0.25049673543535644
GAPB,46,61,0.2106108901100467,0.21105903025378162,0.25826415477366177
GAPB,46,62,0.2101903609553784,0.21062851585467868,0.24017075706254284
GAPB,46,63,0.2101903609553784,0.21062790846301585,0.22541168183972643
GAPB,46,64,0.2101681643963099,0.2106108901100467,0.23062866921543348
GAPB,46,65,0.2060718281136895,0.2106098017915618,0.21544797396450074
GAPB,46,66,0.2060718281136895,0.2106028799924581,0.2474577404316161
GAPB,46,67,0.20515008482526526,0.210174708843818,0.24848901232625603
GAPB,46,68,0.20515008482526526,0.2101681643963099,0.2463380200556881
GAPB,46,69,0.19887727507352201,0.2101681643963099,0.2399392221893592
GAPB,46,70,0.19887727507352201,0.21021099750846992,0.2861787750127207
GAPB,46,71,0.1926029993264479,0.21009407893495108,0.2242522849473117
GAPB,46,72,0.1926029993264479,0.20605860681087404,0.2407281184956052
GAPB,46,73,0.1926029993264479,0.20605021360727793,0.24503375908272834
GAPB,46,74,0.19013990307267328,0.20232038750517817,0.2319300625532094
GAPB,46,75,0.19013990307267328,0.20137689589874247,0.23610776501436637
GAPB,46,76,0.18897414019738443,0.20137159967844195,0.21428929480446482
GAPB,46,77,0.1879810329940684,0.19521285608013828,0.22512863305268754
GAPB,46,78,0.1879810329940684,0.1926029993264479,0.25123405487760775
GAPB,46,79,0.18798050851971973,0.19258484482224944,0.23143240582205904
GAPB,46,80,0.18798050851971973,0.19009133630524352,0.2392385852126565
